"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1043","POST db_create","tests_api","Fri Nov 28 01:53:18 UTC 2025","passed","Fri Nov 28 01:53:19 UTC 2025","TestPOST","POST","",""
"","0","Getting an authorization token","tests_ui","Fri Nov 28 01:55:25 UTC 2025","passed","Fri Nov 28 01:55:25 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","749","POST checking ports_len positive","tests_api","Fri Nov 28 01:53:27 UTC 2025","failed","Fri Nov 28 01:53:28 UTC 2025","TestPOST","POST","",""
"","666","GET list list_dbtypes.","tests_api","Fri Nov 28 01:53:03 UTC 2025","passed","Fri Nov 28 01:53:04 UTC 2025","TestGET","GET","",""
"","3536","test_links","tests_ui","Fri Nov 28 01:55:16 UTC 2025","passed","Fri Nov 28 01:55:20 UTC 2025","TestMainPage","Test Main Page.","",""
"","472","GET bad_request.","tests_api","Fri Nov 28 01:55:05 UTC 2025","passed","Fri Nov 28 01:55:06 UTC 2025","TestGET","GET","",""
"","500","POST registration for English language not agree.","tests_api","Fri Nov 28 01:53:08 UTC 2025","passed","Fri Nov 28 01:53:09 UTC 2025","TestPOST","POST","",""
"","1864","Deleting a DB with results check in the Account Dashboard table","tests_ui","Fri Nov 28 01:55:43 UTC 2025","broken","Fri Nov 28 01:55:44 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","492","test order db create backup with wrong token","tests_api","Fri Nov 28 01:53:35 UTC 2025","passed","Fri Nov 28 01:53:36 UTC 2025","TestBackup","Test Backup","",""
"","496","GET probe.","tests_api","Fri Nov 28 01:55:06 UTC 2025","passed","Fri Nov 28 01:55:06 UTC 2025","TestGET","GET","",""
"","495","POST is logged","tests_api","Fri Nov 28 01:53:12 UTC 2025","passed","Fri Nov 28 01:53:12 UTC 2025","TestPOST","POST","",""
"","494","POST db_create_with_wrong_env.","tests_api","Fri Nov 28 01:53:20 UTC 2025","passed","Fri Nov 28 01:53:21 UTC 2025","TestPOST","POST","",""
"","1324","Checking the uniqueness of ID elements on the profile page","tests_ui","Fri Nov 28 01:55:25 UTC 2025","passed","Fri Nov 28 01:55:27 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","503","POST login","tests_api","Fri Nov 28 01:53:11 UTC 2025","passed","Fri Nov 28 01:53:12 UTC 2025","TestPOST","POST","",""
"","1031","POST change_password","tests_api","Fri Nov 28 01:53:23 UTC 2025","passed","Fri Nov 28 01:53:24 UTC 2025","TestPOST","POST","",""
"","3328","Checking the JDBC connection string signature","tests_ui","Fri Nov 28 01:55:50 UTC 2025","passed","Fri Nov 28 01:55:53 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","0","Get token.","tests_api","Fri Nov 28 01:52:19 UTC 2025","passed","Fri Nov 28 01:52:19 UTC 2025","TestFull","Test Connection DB","",""
"","663","POST registration email is taken for en-us","tests_api","Fri Nov 28 01:53:10 UTC 2025","passed","Fri Nov 28 01:53:10 UTC 2025","TestPOST","POST","",""
"","500","GET list list_dbenvs.","tests_api","Fri Nov 28 01:55:04 UTC 2025","passed","Fri Nov 28 01:55:05 UTC 2025","TestGET","GET","",""
"","511","POST db_create_with_wrong_region.","tests_api","Fri Nov 28 01:53:21 UTC 2025","passed","Fri Nov 28 01:53:21 UTC 2025","TestPOST","POST","",""
"","510","GET list list_regions.","tests_api","Fri Nov 28 01:53:05 UTC 2025","passed","Fri Nov 28 01:53:06 UTC 2025","TestGET","GET","",""
"","1527","POST login/is_logged/logout","tests_api","Fri Nov 28 01:53:14 UTC 2025","passed","Fri Nov 28 01:53:16 UTC 2025","TestPOST","POST","",""
"","529","POST registration Bulgaria language.","tests_api","Fri Nov 28 01:53:09 UTC 2025","passed","Fri Nov 28 01:53:09 UTC 2025","TestPOST","POST","",""
"","1184","test_ids_is_not_repeated_on_main_page","tests_ui","Fri Nov 28 01:55:14 UTC 2025","passed","Fri Nov 28 01:55:16 UTC 2025","TestMainPage","Test Main Page.","",""
"","509","POST is_logged_with_wrong_token","tests_api","Fri Nov 28 01:53:12 UTC 2025","passed","Fri Nov 28 01:53:13 UTC 2025","TestPOST","POST","",""
"","6496","test_clipboard_uuid_docker","tests_ui","Fri Nov 28 01:55:54 UTC 2025","broken","Fri Nov 28 01:56:01 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","512","test order db create backup with wrong uuid","tests_api","Fri Nov 28 01:53:36 UTC 2025","failed","Fri Nov 28 01:53:37 UTC 2025","TestBackup","Test Backup","",""
"","507","POST db_create_with_wrong_db_version.","tests_api","Fri Nov 28 01:53:20 UTC 2025","passed","Fri Nov 28 01:53:20 UTC 2025","TestPOST","POST","",""
"","668","POST db_list","tests_api","Fri Nov 28 01:53:21 UTC 2025","passed","Fri Nov 28 01:53:22 UTC 2025","TestPOST","POST","",""
"","499","POST registration Bulgaria language not agree.","tests_api","Fri Nov 28 01:53:09 UTC 2025","passed","Fri Nov 28 01:53:10 UTC 2025","TestPOST","POST","",""
