"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","493","test order db create backup with wrong uuid","tests_api","Sun Nov 23 02:08:17 UTC 2025","failed","Sun Nov 23 02:08:17 UTC 2025","TestBackup","Test Backup","",""
"","636","POST delete_all_created_db","tests_api","Sun Nov 23 02:08:13 UTC 2025","skipped","Sun Nov 23 02:08:14 UTC 2025","TestPOST","POST","",""
"","1393","Checking the opening of the statistics page","tests_ui","Sun Nov 23 02:10:07 UTC 2025","passed","Sun Nov 23 02:10:09 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","620","POST db_list","tests_api","Sun Nov 23 02:08:25 UTC 2025","passed","Sun Nov 23 02:08:25 UTC 2025","TestPOST","smoke_databases","",""
"","491","POST is logged","tests_api","Sun Nov 23 02:07:52 UTC 2025","passed","Sun Nov 23 02:07:53 UTC 2025","TestPOST","POST","",""
"","501","POST delete_container","tests_api","Sun Nov 23 02:08:11 UTC 2025","broken","Sun Nov 23 02:08:12 UTC 2025","TestPOST","POST","",""
"","497","GET tos.","tests_api","Sun Nov 23 02:09:43 UTC 2025","passed","Sun Nov 23 02:09:44 UTC 2025","TestGET","GET","",""
"","491","POST create_docker_container_without_token","tests_api","Sun Nov 23 02:08:10 UTC 2025","passed","Sun Nov 23 02:08:10 UTC 2025","TestPOST","POST","",""
"","620","POST db_list_with_filter","tests_api","Sun Nov 23 02:08:03 UTC 2025","skipped","Sun Nov 23 02:08:04 UTC 2025","TestPOST","POST","",""
"","494","GET bad_request.","tests_api","Sun Nov 23 02:09:46 UTC 2025","passed","Sun Nov 23 02:09:46 UTC 2025","TestGET","GET","",""
"","677","POST registration for English language.","tests_api","Sun Nov 23 02:07:48 UTC 2025","passed","Sun Nov 23 02:07:49 UTC 2025","TestPOST","POST","",""
"","787","POST checking ports_len positive","tests_api","Sun Nov 23 02:08:08 UTC 2025","failed","Sun Nov 23 02:08:08 UTC 2025","TestPOST","POST","",""
"","1518","POST logout with wrong logout token","tests_api","Sun Nov 23 02:07:57 UTC 2025","passed","Sun Nov 23 02:07:58 UTC 2025","TestPOST","POST","",""
"","518","POST checking ports_len negative symbols","tests_api","Sun Nov 23 02:08:09 UTC 2025","passed","Sun Nov 23 02:08:10 UTC 2025","TestPOST","POST","",""
"","512","POST db_create_with_wrong_region.","tests_api","Sun Nov 23 02:08:24 UTC 2025","passed","Sun Nov 23 02:08:25 UTC 2025","TestPOST","smoke_databases","",""
"","1482","Checking the ""Static Sites"" table header","tests_ui","Sun Nov 23 02:10:10 UTC 2025","passed","Sun Nov 23 02:10:11 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","496","POST checking ports_len negative len","tests_api","Sun Nov 23 02:08:09 UTC 2025","passed","Sun Nov 23 02:08:09 UTC 2025","TestPOST","POST","",""
"","3604","test_links","tests_ui","Sun Nov 23 02:09:56 UTC 2025","passed","Sun Nov 23 02:10:00 UTC 2025","TestMainPage","Test Main Page.","",""
"","494","POST registration Bulgaria language not agree.","tests_api","Sun Nov 23 02:07:50 UTC 2025","passed","Sun Nov 23 02:07:50 UTC 2025","TestPOST","POST","",""
"","495","GET list list_dbtypes.","tests_api","Sun Nov 23 02:07:44 UTC 2025","passed","Sun Nov 23 02:07:45 UTC 2025","TestGET","GET","",""
"","528","POST db_create_with_wrong_db_version.","tests_api","Sun Nov 23 02:08:23 UTC 2025","passed","Sun Nov 23 02:08:24 UTC 2025","TestPOST","smoke_databases","",""
"","496","test order db create backup with wrong token","tests_api","Sun Nov 23 02:08:16 UTC 2025","passed","Sun Nov 23 02:08:16 UTC 2025","TestBackup","Test Backup","",""
"","0","POST get token and other params.","tests_api","Sun Nov 23 02:08:20 UTC 2025","passed","Sun Nov 23 02:08:20 UTC 2025","TestStaticWebPages","Test Static webpages","",""
"","1297","Checking the uniqueness of ID elements on the profile page","tests_ui","Sun Nov 23 02:10:05 UTC 2025","passed","Sun Nov 23 02:10:06 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","505","GET probe.","tests_api","Sun Nov 23 02:09:46 UTC 2025","passed","Sun Nov 23 02:09:47 UTC 2025","TestGET","GET","",""
"","707","POST create_docker_container_without_token","tests_api","Sun Nov 23 02:08:10 UTC 2025","passed","Sun Nov 23 02:08:11 UTC 2025","TestPOST","POST","",""
"","505","test order db create backup","tests_api","Sun Nov 23 02:08:15 UTC 2025","failed","Sun Nov 23 02:08:15 UTC 2025","TestBackup","Test Backup","",""
"","61160","POST delete_db","tests_api","Sun Nov 23 02:08:42 UTC 2025","passed","Sun Nov 23 02:09:43 UTC 2025","TestPOST","smoke_databases","",""
"","1171","POST db_create","tests_api","Sun Nov 23 02:07:59 UTC 2025","passed","Sun Nov 23 02:08:00 UTC 2025","TestPOST","POST","",""
"","497","POST db_create_with_wrong_env.","tests_api","Sun Nov 23 02:08:24 UTC 2025","passed","Sun Nov 23 02:08:24 UTC 2025","TestPOST","smoke_databases","",""
"","497","test order db create backup non-belonging db","tests_api","Sun Nov 23 02:08:19 UTC 2025","failed","Sun Nov 23 02:08:20 UTC 2025","TestBackup","Test Backup","",""
"","0","Get token.","tests_api","Sun Nov 23 02:07:43 UTC 2025","passed","Sun Nov 23 02:07:43 UTC 2025","TestGET","GET","",""
"","1110","test_ids_is_not_repeated_on_main_page","tests_ui","Sun Nov 23 02:09:55 UTC 2025","passed","Sun Nov 23 02:09:56 UTC 2025","TestMainPage","Test Main Page.","",""
"","499","POST registration email is taken for en-us","tests_api","Sun Nov 23 02:07:50 UTC 2025","passed","Sun Nov 23 02:07:51 UTC 2025","TestPOST","POST","",""
"","0","Getting an authorization token","tests_ui","Sun Nov 23 02:10:05 UTC 2025","passed","Sun Nov 23 02:10:05 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","510","POST db_create_with_wrong_region.","tests_api","Sun Nov 23 02:08:02 UTC 2025","passed","Sun Nov 23 02:08:02 UTC 2025","TestPOST","POST","",""
"","676","GET list db_versions.","tests_api","Sun Nov 23 02:07:45 UTC 2025","passed","Sun Nov 23 02:07:45 UTC 2025","TestGET","GET","",""
"","1032","test_main_button","tests_ui","Sun Nov 23 02:10:00 UTC 2025","passed","Sun Nov 23 02:10:01 UTC 2025","TestMainPage","Test Main Page.","",""
"","3240","Checking the copy of the database UUID","tests_ui","Sun Nov 23 02:10:25 UTC 2025","passed","Sun Nov 23 02:10:28 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","998","POST is logout","tests_api","Sun Nov 23 02:07:53 UTC 2025","passed","Sun Nov 23 02:07:54 UTC 2025","TestPOST","POST","",""
