"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Getting an authorization token","tests_ui","Fri Dec 05 02:00:37 UTC 2025","passed","Fri Dec 05 02:00:37 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","483","POST create_docker_container_without_token","tests_api","Fri Dec 05 01:58:46 UTC 2025","passed","Fri Dec 05 01:58:47 UTC 2025","TestPOST","POST","",""
"","449","GET list list_dbenvs.","tests_api","Fri Dec 05 01:58:25 UTC 2025","passed","Fri Dec 05 01:58:25 UTC 2025","TestGET","GET","",""
"","41481","Capacity_db","tests_api","Fri Dec 05 01:57:42 UTC 2025","broken","Fri Dec 05 01:58:23 UTC 2025","TestFull","Test Connection DB","",""
"","549","GET qstatus.","tests_api","Fri Dec 05 02:00:19 UTC 2025","passed","Fri Dec 05 02:00:20 UTC 2025","TestGET","GET","",""
"","456","POST registration email is taken for en-us","tests_api","Fri Dec 05 01:58:29 UTC 2025","passed","Fri Dec 05 01:58:30 UTC 2025","TestPOST","POST","",""
"","8866","Creating a mysql8 database with DB hosts region CIS","tests_ui","Fri Dec 05 02:00:45 UTC 2025","broken","Fri Dec 05 02:00:53 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","399","POST checking ports_len negative range","tests_api","Fri Dec 05 01:58:45 UTC 2025","passed","Fri Dec 05 01:58:45 UTC 2025","TestPOST","POST","",""
"","2992","test_links","tests_ui","Fri Dec 05 02:00:29 UTC 2025","passed","Fri Dec 05 02:00:32 UTC 2025","TestMainPage","Test Main Page.","",""
"","766","POST delete_all_created_db","tests_api","Fri Dec 05 01:58:49 UTC 2025","skipped","Fri Dec 05 01:58:50 UTC 2025","TestPOST","POST","",""
"","1517","POST create_docker_container","tests_api","Fri Dec 05 01:58:43 UTC 2025","failed","Fri Dec 05 01:58:44 UTC 2025","TestPOST","POST","",""
