"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","720","POST checking ports_len positive","tests_api","Wed Nov 05 11:34:37 UTC 2025","failed","Wed Nov 05 11:34:37 UTC 2025","TestPOST","POST","",""
"","0","POST get token and other params.","tests_api","Wed Nov 05 11:34:45 UTC 2025","passed","Wed Nov 05 11:34:45 UTC 2025","TestStaticWebPages","Test Static webpages","",""
"","311","GET list list_dbtypes.","tests_api","Wed Nov 05 11:34:21 UTC 2025","passed","Wed Nov 05 11:34:22 UTC 2025","TestGET","GET","",""
"","311","POST create_docker_container","tests_api","Wed Nov 05 11:34:33 UTC 2025","passed","Wed Nov 05 11:34:34 UTC 2025","TestPOST","POST","",""
"","306","POST db_create_with_wrong_db_type.","tests_api","Wed Nov 05 11:34:32 UTC 2025","failed","Wed Nov 05 11:34:32 UTC 2025","TestPOST","POST","",""
"","306","POST change_password_with_wrong_data","tests_api","Wed Nov 05 11:34:35 UTC 2025","passed","Wed Nov 05 11:34:35 UTC 2025","TestPOST","POST","",""
"","304","POST db_create_with_wrong_env.","tests_api","Wed Nov 05 11:34:32 UTC 2025","failed","Wed Nov 05 11:34:32 UTC 2025","TestPOST","POST","",""
"","386","POST db_create_with_wrong_region.","tests_api","Wed Nov 05 11:34:32 UTC 2025","failed","Wed Nov 05 11:34:33 UTC 2025","TestPOST","POST","",""
"","307","GET list db_versions.","tests_api","Wed Nov 05 11:34:22 UTC 2025","passed","Wed Nov 05 11:34:22 UTC 2025","TestGET","GET","",""
"","1381","POST create_docker_container","tests_api","Wed Nov 05 11:34:35 UTC 2025","failed","Wed Nov 05 11:34:37 UTC 2025","TestPOST","POST","",""
"","301","POST checking ports_len negative symbols","tests_api","Wed Nov 05 11:34:38 UTC 2025","passed","Wed Nov 05 11:34:38 UTC 2025","TestPOST","POST","",""
"","616","POST change_password","tests_api","Wed Nov 05 11:34:34 UTC 2025","passed","Wed Nov 05 11:34:35 UTC 2025","TestPOST","POST","",""
"","310","test order db create backup with wrong uuid","tests_api","Wed Nov 05 11:34:43 UTC 2025","failed","Wed Nov 05 11:34:43 UTC 2025","TestBackup","Test Backup","",""
"","317","POST login","tests_api","Wed Nov 05 11:34:26 UTC 2025","passed","Wed Nov 05 11:34:27 UTC 2025","TestPOST","POST","",""
"","388","POST registration for English language.","tests_api","Wed Nov 05 11:34:24 UTC 2025","passed","Wed Nov 05 11:34:24 UTC 2025","TestPOST","POST","",""
"","370","POST db_list","tests_api","Wed Nov 05 11:34:33 UTC 2025","passed","Wed Nov 05 11:34:33 UTC 2025","TestPOST","POST","",""
"","308","POST create_docker_container_without_token","tests_api","Wed Nov 05 11:34:38 UTC 2025","passed","Wed Nov 05 11:34:39 UTC 2025","TestPOST","POST","",""
"","710","POST is logout","tests_api","Wed Nov 05 11:34:27 UTC 2025","passed","Wed Nov 05 11:34:28 UTC 2025","TestPOST","POST","",""
"","388","POST change_password_without_token","tests_api","Wed Nov 05 11:34:35 UTC 2025","passed","Wed Nov 05 11:34:35 UTC 2025","TestPOST","POST","",""
"","306","POST db_create_with_wrong_db_version.","tests_api","Wed Nov 05 11:34:32 UTC 2025","failed","Wed Nov 05 11:34:32 UTC 2025","TestPOST","POST","",""
"","312","POST registration Bulgaria language.","tests_api","Wed Nov 05 11:34:24 UTC 2025","passed","Wed Nov 05 11:34:25 UTC 2025","TestPOST","POST","",""
"","307","GET list list_regions.","tests_api","Wed Nov 05 11:34:22 UTC 2025","passed","Wed Nov 05 11:34:23 UTC 2025","TestGET","GET","",""
"","617","POST db_create","tests_api","Wed Nov 05 11:34:31 UTC 2025","failed","Wed Nov 05 11:34:32 UTC 2025","TestPOST","POST","",""
"","362","POST delete_db","tests_api","Wed Nov 05 11:34:40 UTC 2025","skipped","Wed Nov 05 11:34:40 UTC 2025","TestPOST","POST","",""
"","653","POST create_docker_container_without_token","tests_api","Wed Nov 05 11:34:39 UTC 2025","passed","Wed Nov 05 11:34:39 UTC 2025","TestPOST","POST","",""
"","698","Complex","tests_api","Wed Nov 05 11:34:19 UTC 2025","failed","Wed Nov 05 11:34:20 UTC 2025","TestFull","Test Connection DB","",""
"","389","POST check profile","tests_api","Wed Nov 05 11:34:23 UTC 2025","passed","Wed Nov 05 11:34:24 UTC 2025","TestPOST","POST","",""
"","304","POST checking ports_len negative len","tests_api","Wed Nov 05 11:34:38 UTC 2025","passed","Wed Nov 05 11:34:38 UTC 2025","TestPOST","POST","",""
"","386","GET list list_dbenvs.","tests_api","Wed Nov 05 11:34:22 UTC 2025","passed","Wed Nov 05 11:34:22 UTC 2025","TestGET","GET","",""
"","368","POST db_list_with_filter","tests_api","Wed Nov 05 11:34:34 UTC 2025","skipped","Wed Nov 05 11:34:34 UTC 2025","TestPOST","POST","",""
"","372","POST delete_all_created_db","tests_api","Wed Nov 05 11:34:41 UTC 2025","skipped","Wed Nov 05 11:34:41 UTC 2025","TestPOST","POST","",""
"","277","GET bad_request.","tests_api","Wed Nov 05 11:34:23 UTC 2025","passed","Wed Nov 05 11:34:23 UTC 2025","TestGET","GET","",""
"","0","Get token.","tests_api","Wed Nov 05 11:34:19 UTC 2025","passed","Wed Nov 05 11:34:19 UTC 2025","TestFull","Test Connection DB","",""
"","315","POST registration for English language not agree.","tests_api","Wed Nov 05 11:34:24 UTC 2025","passed","Wed Nov 05 11:34:24 UTC 2025","TestPOST","POST","",""
"","327","test order db create backup","tests_api","Wed Nov 05 11:34:41 UTC 2025","failed","Wed Nov 05 11:34:42 UTC 2025","TestBackup","Test Backup","",""
"","400","POST registration email is taken for bg-bg","tests_api","Wed Nov 05 11:34:25 UTC 2025","passed","Wed Nov 05 11:34:26 UTC 2025","TestPOST","POST","",""
"","308","GET tos.","tests_api","Wed Nov 05 11:34:21 UTC 2025","passed","Wed Nov 05 11:34:21 UTC 2025","TestGET","GET","",""
"","0","Get token.","tests_api","Wed Nov 05 11:34:21 UTC 2025","passed","Wed Nov 05 11:34:21 UTC 2025","TestGET","GET","",""
"","1137","Capacity_db","tests_api","Wed Nov 05 11:34:20 UTC 2025","broken","Wed Nov 05 11:34:21 UTC 2025","TestFull","Test Connection DB","",""
"","1013","POST login/is_logged/logout","tests_api","Wed Nov 05 11:34:28 UTC 2025","passed","Wed Nov 05 11:34:29 UTC 2025","TestPOST","POST","",""
"","388","POST registration email is taken for en-us","tests_api","Wed Nov 05 11:34:25 UTC 2025","passed","Wed Nov 05 11:34:25 UTC 2025","TestPOST","POST","",""
"","311","POST registration email is taken for unsupported languages","tests_api","Wed Nov 05 11:34:26 UTC 2025","passed","Wed Nov 05 11:34:26 UTC 2025","TestPOST","POST","",""
"","912","POST logout with wrong logout token","tests_api","Wed Nov 05 11:34:30 UTC 2025","passed","Wed Nov 05 11:34:30 UTC 2025","TestPOST","POST","",""
"","281","POST check static webpages without toke.","tests_api","Wed Nov 05 11:34:45 UTC 2025","failed","Wed Nov 05 11:34:45 UTC 2025","TestStaticWebPages","Test Static webpages","",""
"","314","POST registration Bulgaria language not agree.","tests_api","Wed Nov 05 11:34:25 UTC 2025","passed","Wed Nov 05 11:34:25 UTC 2025","TestPOST","POST","",""
"","386","POST is logged","tests_api","Wed Nov 05 11:34:27 UTC 2025","passed","Wed Nov 05 11:34:27 UTC 2025","TestPOST","POST","",""
"","307","test order db create backup non-belonging db","tests_api","Wed Nov 05 11:34:44 UTC 2025","failed","Wed Nov 05 11:34:45 UTC 2025","TestBackup","Test Backup","",""
"","304","POST checking ports_len negative range","tests_api","Wed Nov 05 11:34:37 UTC 2025","passed","Wed Nov 05 11:34:38 UTC 2025","TestPOST","POST","",""
"","309","test order db create backup without uuid","tests_api","Wed Nov 05 11:34:43 UTC 2025","passed","Wed Nov 05 11:34:44 UTC 2025","TestBackup","Test Backup","",""
"","335","POST is_logged_with_wrong_token","tests_api","Wed Nov 05 11:34:27 UTC 2025","passed","Wed Nov 05 11:34:27 UTC 2025","TestPOST","POST","",""
"","307","test order db create backup with wrong token","tests_api","Wed Nov 05 11:34:42 UTC 2025","passed","Wed Nov 05 11:34:42 UTC 2025","TestBackup","Test Backup","",""
"","0","POST get token and other params.","tests_api","Wed Nov 05 11:34:23 UTC 2025","passed","Wed Nov 05 11:34:23 UTC 2025","TestPOST","POST","",""
"","321","POST delete_container","tests_api","Wed Nov 05 11:34:39 UTC 2025","broken","Wed Nov 05 11:34:40 UTC 2025","TestPOST","POST","",""
