"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2713","Checking the JDBC connection string signature","tests_ui","Sat Dec 06 01:53:25 UTC 2025","passed","Sat Dec 06 01:53:27 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","307","POST is logged","tests_api","Sat Dec 06 01:51:12 UTC 2025","passed","Sat Dec 06 01:51:12 UTC 2025","TestPOST","POST","",""
"","427","POST db_create_with_wrong_db_type.","tests_api","Sat Dec 06 01:51:17 UTC 2025","failed","Sat Dec 06 01:51:17 UTC 2025","TestPOST","POST","",""
"","301","test order db create backup with wrong token","tests_api","Sat Dec 06 01:51:27 UTC 2025","passed","Sat Dec 06 01:51:28 UTC 2025","TestBackup","Test Backup","",""
"","0","POST get token and other params.","tests_api","Sat Dec 06 01:51:31 UTC 2025","passed","Sat Dec 06 01:51:31 UTC 2025","TestPOST","smoke_databases","",""
"","308","POST db_create_with_wrong_db_version.","tests_api","Sat Dec 06 01:51:17 UTC 2025","failed","Sat Dec 06 01:51:18 UTC 2025","TestPOST","POST","",""
"","1010","Checking the ""Static Sites"" table header","tests_ui","Sat Dec 06 01:53:05 UTC 2025","passed","Sat Dec 06 01:53:06 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","307","POST registration Bulgaria language not agree.","tests_api","Sat Dec 06 01:51:10 UTC 2025","passed","Sat Dec 06 01:51:11 UTC 2025","TestPOST","POST","",""
"","930","Capacity_db","tests_api","Sat Dec 06 01:51:05 UTC 2025","broken","Sat Dec 06 01:51:06 UTC 2025","TestFull","Test Connection DB","",""
"","302","test order db create backup with wrong uuid","tests_api","Sat Dec 06 01:51:28 UTC 2025","failed","Sat Dec 06 01:51:28 UTC 2025","TestBackup","Test Backup","",""
"","620","POST change_password","tests_api","Sat Dec 06 01:51:20 UTC 2025","passed","Sat Dec 06 01:51:20 UTC 2025","TestPOST","POST","",""
"","570","test_login","tests_ui","Sat Dec 06 01:53:00 UTC 2025","passed","Sat Dec 06 01:53:01 UTC 2025","TestLoginPage","Test Login Page.","",""
"","2789","Checking the copy of the database UUID","tests_ui","Sat Dec 06 01:53:21 UTC 2025","passed","Sat Dec 06 01:53:24 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","2164","test_links","tests_ui","Sat Dec 06 01:52:55 UTC 2025","passed","Sat Dec 06 01:52:57 UTC 2025","TestMainPage","Test Main Page.","",""
"","313","POST is_logged_with_wrong_token","tests_api","Sat Dec 06 01:51:12 UTC 2025","passed","Sat Dec 06 01:51:13 UTC 2025","TestPOST","POST","",""
"","305","POST registration email is taken for unsupported languages","tests_api","Sat Dec 06 01:51:11 UTC 2025","passed","Sat Dec 06 01:51:12 UTC 2025","TestPOST","POST","",""
"","307","GET list list_dbenvs.","tests_api","Sat Dec 06 01:52:51 UTC 2025","passed","Sat Dec 06 01:52:51 UTC 2025","TestGET","GET","",""
"","305","GET list db_versions.","tests_api","Sat Dec 06 01:52:51 UTC 2025","passed","Sat Dec 06 01:52:51 UTC 2025","TestGET","GET","",""
"","325","POST login","tests_api","Sat Dec 06 01:51:12 UTC 2025","passed","Sat Dec 06 01:51:12 UTC 2025","TestPOST","POST","",""
"","310","test order db create backup non-belonging db","tests_api","Sat Dec 06 01:51:29 UTC 2025","failed","Sat Dec 06 01:51:30 UTC 2025","TestBackup","Test Backup","",""
"","400","POST db_list_with_filter","tests_api","Sat Dec 06 01:51:19 UTC 2025","skipped","Sat Dec 06 01:51:20 UTC 2025","TestPOST","POST","",""
"","319","GET list list_dbtypes.","tests_api","Sat Dec 06 01:51:07 UTC 2025","passed","Sat Dec 06 01:51:07 UTC 2025","TestGET","GET","",""
"","0","Get token.","tests_api","Sat Dec 06 01:51:05 UTC 2025","passed","Sat Dec 06 01:51:05 UTC 2025","TestFull","Test Connection DB","",""
"","282","GET bad_request.","tests_api","Sat Dec 06 01:51:08 UTC 2025","passed","Sat Dec 06 01:51:09 UTC 2025","TestGET","GET","",""
"","304","GET tos.","tests_api","Sat Dec 06 01:52:50 UTC 2025","passed","Sat Dec 06 01:52:50 UTC 2025","TestGET","GET","",""
"","5984","test_clipboard_uuid_docker","tests_ui","Sat Dec 06 01:53:28 UTC 2025","broken","Sat Dec 06 01:53:34 UTC 2025","TestProfilePage","Test Profile Page.","",""
