"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","428","POST is_logged_with_wrong_token","tests_api","Thu Nov 13 01:55:16 UTC 2025","passed","Thu Nov 13 01:55:17 UTC 2025","TestPOST","POST","",""
"","401","POST change_password_without_token","tests_api","Thu Nov 13 01:55:27 UTC 2025","passed","Thu Nov 13 01:55:27 UTC 2025","TestPOST","POST","",""
"","1056","Complex","tests_api","Thu Nov 13 01:55:05 UTC 2025","failed","Thu Nov 13 01:55:06 UTC 2025","TestFull","Test Connection DB","",""
"","0","Get token.","tests_api","Thu Nov 13 01:55:05 UTC 2025","passed","Thu Nov 13 01:55:05 UTC 2025","TestFull","Test Connection DB","",""
"","431","GET list db_versions.","tests_api","Thu Nov 13 01:57:02 UTC 2025","passed","Thu Nov 13 01:57:03 UTC 2025","TestGET","GET","",""
"","583","POST is logged","tests_api","Thu Nov 13 01:55:16 UTC 2025","passed","Thu Nov 13 01:55:16 UTC 2025","TestPOST","POST","",""
"","382","test order db create backup non-belonging db","tests_api","Thu Nov 13 01:55:39 UTC 2025","failed","Thu Nov 13 01:55:40 UTC 2025","TestBackup","Test Backup","",""
"","1249","Checking the ""Static Sites"" table header","tests_ui","Thu Nov 13 01:57:26 UTC 2025","passed","Thu Nov 13 01:57:28 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","412","POST db_create_with_wrong_env.","tests_api","Thu Nov 13 01:55:43 UTC 2025","failed","Thu Nov 13 01:55:43 UTC 2025","TestPOST","smoke_databases","",""
"","426","POST db_create_with_wrong_db_type.","tests_api","Thu Nov 13 01:55:22 UTC 2025","failed","Thu Nov 13 01:55:23 UTC 2025","TestPOST","POST","",""
"","433","POST create_docker_container","tests_api","Thu Nov 13 01:55:25 UTC 2025","passed","Thu Nov 13 01:55:25 UTC 2025","TestPOST","POST","",""
"","387","POST delete_container","tests_api","Thu Nov 13 01:55:32 UTC 2025","broken","Thu Nov 13 01:55:33 UTC 2025","TestPOST","POST","",""
"","462","GET bad_request.","tests_api","Thu Nov 13 01:55:11 UTC 2025","passed","Thu Nov 13 01:55:11 UTC 2025","TestGET","GET","",""
"","15876","POST db_list_with_filter","tests_api","Thu Nov 13 01:55:44 UTC 2025","passed","Thu Nov 13 01:56:00 UTC 2025","TestPOST","smoke_databases","",""
"","3058","test_links","tests_ui","Thu Nov 13 01:57:14 UTC 2025","passed","Thu Nov 13 01:57:17 UTC 2025","TestMainPage","Test Main Page.","",""
"","1","Get token.","tests_api","Thu Nov 13 01:55:08 UTC 2025","passed","Thu Nov 13 01:55:08 UTC 2025","TestGET","GET","",""
