"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","480","test order db create backup with wrong uuid","tests_api","Wed Nov 05 11:40:48 UTC 2025","failed","Wed Nov 05 11:40:49 UTC 2025","TestBackup","Test Backup","",""
"","585","POST db_list_with_filter","tests_api","Wed Nov 05 11:40:35 UTC 2025","skipped","Wed Nov 05 11:40:36 UTC 2025","TestPOST","POST","",""
"","478","POST checking ports_len negative len","tests_api","Wed Nov 05 11:40:41 UTC 2025","passed","Wed Nov 05 11:40:41 UTC 2025","TestPOST","POST","",""
"","474","POST is logged","tests_api","Wed Nov 05 11:40:25 UTC 2025","passed","Wed Nov 05 11:40:25 UTC 2025","TestPOST","POST","",""
"","526","POST registration for English language.","tests_api","Wed Nov 05 11:40:21 UTC 2025","passed","Wed Nov 05 11:40:21 UTC 2025","TestPOST","POST","",""
"","1485","POST logout with wrong logout token","tests_api","Wed Nov 05 11:40:29 UTC 2025","passed","Wed Nov 05 11:40:31 UTC 2025","TestPOST","POST","",""
"","1850","POST create_docker_container","tests_api","Wed Nov 05 11:40:38 UTC 2025","failed","Wed Nov 05 11:40:39 UTC 2025","TestPOST","POST","",""
"","1441","Capacity_db","tests_api","Wed Nov 05 11:40:15 UTC 2025","broken","Wed Nov 05 11:40:16 UTC 2025","TestFull","Test Connection DB","",""
"","483","POST change_password_with_wrong_data","tests_api","Wed Nov 05 11:40:37 UTC 2025","passed","Wed Nov 05 11:40:37 UTC 2025","TestPOST","POST","",""
"","457","POST check static webpages without toke.","tests_api","Wed Nov 05 11:40:52 UTC 2025","failed","Wed Nov 05 11:40:52 UTC 2025","TestStaticWebPages","Test Static webpages","",""
"","995","POST change_password","tests_api","Wed Nov 05 11:40:36 UTC 2025","passed","Wed Nov 05 11:40:37 UTC 2025","TestPOST","POST","",""
"","477","POST db_create_with_wrong_region.","tests_api","Wed Nov 05 11:40:33 UTC 2025","failed","Wed Nov 05 11:40:34 UTC 2025","TestPOST","POST","",""
"","475","test order db create backup with wrong token","tests_api","Wed Nov 05 11:40:47 UTC 2025","passed","Wed Nov 05 11:40:48 UTC 2025","TestBackup","Test Backup","",""
"","821","POST create_docker_container_without_token","tests_api","Wed Nov 05 11:40:42 UTC 2025","passed","Wed Nov 05 11:40:43 UTC 2025","TestPOST","POST","",""
"","467","POST db_create_with_wrong_db_version.","tests_api","Wed Nov 05 11:40:32 UTC 2025","failed","Wed Nov 05 11:40:33 UTC 2025","TestPOST","POST","",""
"","478","GET list db_versions.","tests_api","Wed Nov 05 11:40:18 UTC 2025","passed","Wed Nov 05 11:40:18 UTC 2025","TestGET","GET","",""
"","911","POST checking ports_len positive","tests_api","Wed Nov 05 11:40:39 UTC 2025","failed","Wed Nov 05 11:40:40 UTC 2025","TestPOST","POST","",""
"","1150","Complex","tests_api","Wed Nov 05 11:40:14 UTC 2025","failed","Wed Nov 05 11:40:15 UTC 2025","TestFull","Test Connection DB","",""
