"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","306","POST db_create_with_wrong_db_version.","tests_api","Wed Dec 24 01:59:43 UTC 2025","failed","Wed Dec 24 01:59:43 UTC 2025","TestPOST","POST","",""
"","1233","POST create_docker_container","tests_api","Wed Dec 24 01:59:46 UTC 2025","failed","Wed Dec 24 01:59:47 UTC 2025","TestPOST","POST","",""
"","280","GET bad_request.","tests_api","Wed Dec 24 02:01:17 UTC 2025","passed","Wed Dec 24 02:01:17 UTC 2025","TestGET","GET","",""
"","312","POST registration Bulgaria language.","tests_api","Wed Dec 24 01:59:36 UTC 2025","passed","Wed Dec 24 01:59:36 UTC 2025","TestPOST","POST","",""
"","313","GET list list_dbtypes.","tests_api","Wed Dec 24 01:59:32 UTC 2025","passed","Wed Dec 24 01:59:33 UTC 2025","TestGET","GET","",""
"","930","Capacity_db","tests_api","Wed Dec 24 01:59:31 UTC 2025","broken","Wed Dec 24 01:59:32 UTC 2025","TestFull","Test Connection DB","",""
"","509","test_login","tests_ui","Wed Dec 24 02:01:26 UTC 2025","passed","Wed Dec 24 02:01:26 UTC 2025","TestLoginPage","Test Login Page.","",""
"","314","POST login","tests_api","Wed Dec 24 01:59:37 UTC 2025","passed","Wed Dec 24 01:59:37 UTC 2025","TestPOST","POST","",""
"","406","POST delete_db","tests_api","Wed Dec 24 01:59:50 UTC 2025","skipped","Wed Dec 24 01:59:51 UTC 2025","TestPOST","POST","",""
"","460","test_ids_is_not_repeated_on_login_page","tests_ui","Wed Dec 24 02:01:24 UTC 2025","passed","Wed Dec 24 02:01:24 UTC 2025","TestLoginPage","Test Login Page.","",""
"","620","POST db_create","tests_api","Wed Dec 24 01:59:56 UTC 2025","failed","Wed Dec 24 01:59:57 UTC 2025","TestPOST","smoke_databases","",""
"","313","POST registration email is taken for bg-bg","tests_api","Wed Dec 24 01:59:37 UTC 2025","passed","Wed Dec 24 01:59:37 UTC 2025","TestPOST","POST","",""
"","303","POST delete_container","tests_api","Wed Dec 24 01:59:50 UTC 2025","broken","Wed Dec 24 01:59:50 UTC 2025","TestPOST","POST","",""
"","533","POST create_docker_container_without_token","tests_api","Wed Dec 24 01:59:49 UTC 2025","passed","Wed Dec 24 01:59:50 UTC 2025","TestPOST","POST","",""
