"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","366","POST change_password_without_token","tests_api","Wed Dec 10 01:59:47 UTC 2025","passed","Wed Dec 10 01:59:48 UTC 2025","TestPOST","POST","",""
"","980","Checking the uniqueness of ID elements on the profile page","tests_ui","Wed Dec 10 02:01:37 UTC 2025","passed","Wed Dec 10 02:01:38 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","350","GET list db_versions.","tests_api","Wed Dec 10 02:01:20 UTC 2025","passed","Wed Dec 10 02:01:21 UTC 2025","TestGET","GET","",""
"","354","GET probe.","tests_api","Wed Dec 10 02:01:22 UTC 2025","passed","Wed Dec 10 02:01:22 UTC 2025","TestGET","GET","",""
"","369","POST registration Bulgaria language not agree.","tests_api","Wed Dec 10 01:59:36 UTC 2025","passed","Wed Dec 10 01:59:37 UTC 2025","TestPOST","POST","",""
"","375","POST checking ports_len negative len","tests_api","Wed Dec 10 01:59:50 UTC 2025","passed","Wed Dec 10 01:59:51 UTC 2025","TestPOST","POST","",""
"","371","POST login","tests_api","Wed Dec 10 01:59:38 UTC 2025","passed","Wed Dec 10 01:59:38 UTC 2025","TestPOST","POST","",""
"","354","POST change_password_with_wrong_data","tests_api","Wed Dec 10 01:59:47 UTC 2025","passed","Wed Dec 10 01:59:47 UTC 2025","TestPOST","POST","",""
"","0","Get token.","tests_api","Wed Dec 10 02:01:20 UTC 2025","passed","Wed Dec 10 02:01:20 UTC 2025","TestGET","GET","",""
"","362","GET list list_dbenvs.","tests_api","Wed Dec 10 01:59:33 UTC 2025","passed","Wed Dec 10 01:59:33 UTC 2025","TestGET","GET","",""
"","6129","test_clipboard_uuid_docker","tests_ui","Wed Dec 10 02:02:03 UTC 2025","broken","Wed Dec 10 02:02:09 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","371","POST registration email is taken for unsupported languages","tests_api","Wed Dec 10 01:59:37 UTC 2025","passed","Wed Dec 10 01:59:38 UTC 2025","TestPOST","POST","",""
"","504","GET tos.","tests_api","Wed Dec 10 01:59:31 UTC 2025","passed","Wed Dec 10 01:59:32 UTC 2025","TestGET","GET","",""
"","0","Get token.","tests_api","Wed Dec 10 01:59:29 UTC 2025","passed","Wed Dec 10 01:59:29 UTC 2025","TestFull","Test Connection DB","",""
"","371","POST registration for English language.","tests_api","Wed Dec 10 01:59:35 UTC 2025","passed","Wed Dec 10 01:59:35 UTC 2025","TestPOST","POST","",""
"","0","Getting an authorization token","tests_ui","Wed Dec 10 02:01:37 UTC 2025","passed","Wed Dec 10 02:01:37 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","354","POST db_create_with_wrong_db_type.","tests_api","Wed Dec 10 02:00:00 UTC 2025","failed","Wed Dec 10 02:00:01 UTC 2025","TestPOST","smoke_databases","",""
"","370","POST db_create_with_wrong_db_type.","tests_api","Wed Dec 10 01:59:43 UTC 2025","failed","Wed Dec 10 01:59:44 UTC 2025","TestPOST","POST","",""
"","565","POST registration for English language not agree.","tests_api","Wed Dec 10 01:59:35 UTC 2025","passed","Wed Dec 10 01:59:36 UTC 2025","TestPOST","POST","",""
"","676","test_login","tests_ui","Wed Dec 10 02:01:36 UTC 2025","passed","Wed Dec 10 02:01:36 UTC 2025","TestLoginPage","Test Login Page.","",""
"","372","POST checking ports_len negative range","tests_api","Wed Dec 10 01:59:50 UTC 2025","passed","Wed Dec 10 01:59:50 UTC 2025","TestPOST","POST","",""
"","377","POST db_create_with_wrong_env.","tests_api","Wed Dec 10 01:59:44 UTC 2025","failed","Wed Dec 10 01:59:45 UTC 2025","TestPOST","POST","",""
"","727","POST is logout","tests_api","Wed Dec 10 01:59:39 UTC 2025","passed","Wed Dec 10 01:59:39 UTC 2025","TestPOST","POST","",""
