"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8818","Creating a mysql8 database with DB hosts region CIS","tests_ui","Wed Nov 05 10:38:24 UTC 2025","broken","Wed Nov 05 10:38:33 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","3834","test_links","tests_ui","Wed Nov 05 10:38:08 UTC 2025","passed","Wed Nov 05 10:38:12 UTC 2025","TestMainPage","Test Main Page.","",""
"","1400","Checking the opening of the statistics page","tests_ui","Wed Nov 05 10:38:20 UTC 2025","passed","Wed Nov 05 10:38:21 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","0","Getting an authorization token","tests_ui","Wed Nov 05 10:38:17 UTC 2025","passed","Wed Nov 05 10:38:17 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","708","test_buttons_are_clickable","tests_ui","Wed Nov 05 10:38:15 UTC 2025","passed","Wed Nov 05 10:38:15 UTC 2025","TestLoginPage","Test Login Page.","",""
"","1497","Checking the ""Static Sites"" table header","tests_ui","Wed Nov 05 10:38:22 UTC 2025","passed","Wed Nov 05 10:38:23 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","1851","Deleting a DB with results check in the Account Dashboard table","tests_ui","Wed Nov 05 10:38:34 UTC 2025","broken","Wed Nov 05 10:38:36 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","3107","Checking the JDBC connection string signature","tests_ui","Wed Nov 05 10:38:41 UTC 2025","passed","Wed Nov 05 10:38:45 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","1279","Checking the uniqueness of ID elements on the profile page","tests_ui","Wed Nov 05 10:38:17 UTC 2025","passed","Wed Nov 05 10:38:19 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","696","test_login","tests_ui","Wed Nov 05 10:38:16 UTC 2025","passed","Wed Nov 05 10:38:16 UTC 2025","TestLoginPage","Test Login Page.","",""
"","3138","Checking the copy of the database UUID","tests_ui","Wed Nov 05 10:38:37 UTC 2025","passed","Wed Nov 05 10:38:40 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","807","test_ids_is_not_repeated_on_main_page","tests_ui","Wed Nov 05 10:38:07 UTC 2025","passed","Wed Nov 05 10:38:08 UTC 2025","TestMainPage","Test Main Page.","",""
"","956","test_main_button","tests_ui","Wed Nov 05 10:38:12 UTC 2025","passed","Wed Nov 05 10:38:13 UTC 2025","TestMainPage","Test Main Page.","",""
"","661","test_ids_is_not_repeated_on_login_page","tests_ui","Wed Nov 05 10:38:14 UTC 2025","passed","Wed Nov 05 10:38:14 UTC 2025","TestLoginPage","Test Login Page.","",""
"","6480","test_clipboard_uuid_docker","tests_ui","Wed Nov 05 10:38:46 UTC 2025","broken","Wed Nov 05 10:38:52 UTC 2025","TestProfilePage","Test Profile Page.","",""
