"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","314","POST db_create_with_wrong_env.","tests_api","Fri Nov 21 01:53:34 UTC 2025","passed","Fri Nov 21 01:53:35 UTC 2025","TestPOST","POST","",""
"","1125","POST login/is_logged/logout","tests_api","Fri Nov 21 01:53:30 UTC 2025","passed","Fri Nov 21 01:53:31 UTC 2025","TestPOST","POST","",""
"","297","GET bad_request.","tests_api","Fri Nov 21 01:53:25 UTC 2025","passed","Fri Nov 21 01:53:25 UTC 2025","TestGET","GET","",""
"","3686","Deleting a DB with results check in the Account Dashboard table","tests_ui","Fri Nov 21 01:55:39 UTC 2025","failed","Fri Nov 21 01:55:42 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","309","POST registration for English language not agree.","tests_api","Fri Nov 21 01:53:26 UTC 2025","passed","Fri Nov 21 01:53:27 UTC 2025","TestPOST","POST","",""
"","291","GET bad_request.","tests_api","Fri Nov 21 01:55:08 UTC 2025","passed","Fri Nov 21 01:55:09 UTC 2025","TestGET","GET","",""
"","336","POST registration Bulgaria language not agree.","tests_api","Fri Nov 21 01:53:27 UTC 2025","passed","Fri Nov 21 01:53:27 UTC 2025","TestPOST","POST","",""
"","305","test order db create backup with wrong uuid","tests_api","Fri Nov 21 01:53:44 UTC 2025","failed","Fri Nov 21 01:53:45 UTC 2025","TestBackup","Test Backup","",""
"","312","POST change_password_with_wrong_data","tests_api","Fri Nov 21 01:53:37 UTC 2025","passed","Fri Nov 21 01:53:37 UTC 2025","TestPOST","POST","",""
"","0","POST get token and other params.","tests_api","Fri Nov 21 01:53:47 UTC 2025","passed","Fri Nov 21 01:53:47 UTC 2025","TestStaticWebPages","Test Static webpages","",""
"","8069","Creating a mysql8 database with DB hosts region CIS","tests_ui","Fri Nov 21 01:55:30 UTC 2025","broken","Fri Nov 21 01:55:38 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","543","test_ids_is_not_repeated_on_login_page","tests_ui","Fri Nov 21 01:55:21 UTC 2025","passed","Fri Nov 21 01:55:22 UTC 2025","TestLoginPage","Test Login Page.","",""
"","531","GET qstatus.","tests_api","Fri Nov 21 01:55:09 UTC 2025","passed","Fri Nov 21 01:55:10 UTC 2025","TestGET","GET","",""
"","314","POST registration email is taken for bg-bg","tests_api","Fri Nov 21 01:53:28 UTC 2025","passed","Fri Nov 21 01:53:28 UTC 2025","TestPOST","POST","",""
"","400","POST db_create_with_wrong_env.","tests_api","Fri Nov 21 01:53:49 UTC 2025","passed","Fri Nov 21 01:53:49 UTC 2025","TestPOST","smoke_databases","",""
