"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","423","POST db_create_with_wrong_region.","tests_api","Wed Jan 21 02:08:57 UTC 2026","failed","Wed Jan 21 02:08:57 UTC 2026","TestPOST","smoke_databases","",""
"","439","POST checking ports_len negative len","tests_api","Wed Jan 21 02:08:43 UTC 2026","passed","Wed Jan 21 02:08:44 UTC 2026","TestPOST","POST","",""
"","431","POST create_docker_container_without_token","tests_api","Wed Jan 21 02:08:44 UTC 2026","passed","Wed Jan 21 02:08:45 UTC 2026","TestPOST","POST","",""
"","1272","POST login/is_logged/logout","tests_api","Wed Jan 21 02:08:31 UTC 2026","passed","Wed Jan 21 02:08:32 UTC 2026","TestPOST","POST","",""
"","427","POST check static webpages without toke.","tests_api","Wed Jan 21 02:08:53 UTC 2026","failed","Wed Jan 21 02:08:54 UTC 2026","TestStaticWebPages","Test Static webpages","",""
"","0","Get token.","tests_api","Wed Jan 21 02:10:15 UTC 2026","passed","Wed Jan 21 02:10:15 UTC 2026","TestGET","GET","",""
"","454","POST registration Bulgaria language.","tests_api","Wed Jan 21 02:08:26 UTC 2026","passed","Wed Jan 21 02:08:27 UTC 2026","TestPOST","POST","",""
"","449","POST change_password_without_token","tests_api","Wed Jan 21 02:08:40 UTC 2026","passed","Wed Jan 21 02:08:41 UTC 2026","TestPOST","POST","",""
"","583","POST delete_all_created_db","tests_api","Wed Jan 21 02:08:47 UTC 2026","skipped","Wed Jan 21 02:08:48 UTC 2026","TestPOST","POST","",""
"","449","POST db_create_with_wrong_db_version.","tests_api","Wed Jan 21 02:08:36 UTC 2026","failed","Wed Jan 21 02:08:36 UTC 2026","TestPOST","POST","",""
"","433","POST db_create_with_wrong_env.","tests_api","Wed Jan 21 02:08:56 UTC 2026","failed","Wed Jan 21 02:08:57 UTC 2026","TestPOST","smoke_databases","",""
"","438","POST registration for English language.","tests_api","Wed Jan 21 02:08:25 UTC 2026","passed","Wed Jan 21 02:08:26 UTC 2026","TestPOST","POST","",""
"","441","GET list list_dbtypes.","tests_api","Wed Jan 21 02:08:22 UTC 2026","passed","Wed Jan 21 02:08:23 UTC 2026","TestGET","GET","",""
"","61008","POST delete_db","tests_api","Wed Jan 21 02:09:14 UTC 2026","failed","Wed Jan 21 02:10:15 UTC 2026","TestPOST","smoke_databases","",""
"","1021","test_ids_is_not_repeated_on_main_page","tests_ui","Wed Jan 21 02:10:26 UTC 2026","passed","Wed Jan 21 02:10:27 UTC 2026","TestMainPage","Test Main Page.","",""
"","708","POST checking ports_len positive","tests_api","Wed Jan 21 02:08:42 UTC 2026","failed","Wed Jan 21 02:08:43 UTC 2026","TestPOST","POST","",""
"","857","POST db_create","tests_api","Wed Jan 21 02:08:35 UTC 2026","failed","Wed Jan 21 02:08:35 UTC 2026","TestPOST","POST","",""
"","3711","Checking the copy of the database UUID","tests_ui","Wed Jan 21 02:10:54 UTC 2026","passed","Wed Jan 21 02:10:58 UTC 2026","TestProfilePage","Test Profile Page.","",""
"","443","POST db_create_with_wrong_db_type.","tests_api","Wed Jan 21 02:08:55 UTC 2026","failed","Wed Jan 21 02:08:56 UTC 2026","TestPOST","smoke_databases","",""
"","427","GET list list_dbenvs.","tests_api","Wed Jan 21 02:08:23 UTC 2026","passed","Wed Jan 21 02:08:24 UTC 2026","TestGET","GET","",""
"","413","POST check profile","tests_api","Wed Jan 21 02:08:25 UTC 2026","passed","Wed Jan 21 02:08:25 UTC 2026","TestPOST","POST","",""
"","0","Get token.","tests_api","Wed Jan 21 02:08:19 UTC 2026","passed","Wed Jan 21 02:08:19 UTC 2026","TestFull","Test Connection DB","",""
"","408","GET bad_request.","tests_api","Wed Jan 21 02:10:17 UTC 2026","passed","Wed Jan 21 02:10:18 UTC 2026","TestGET","GET","",""
"","424","GET list list_regions.","tests_api","Wed Jan 21 02:08:24 UTC 2026","passed","Wed Jan 21 02:08:24 UTC 2026","TestGET","GET","",""
"","1589","POST create_docker_container","tests_api","Wed Jan 21 02:08:41 UTC 2026","failed","Wed Jan 21 02:08:42 UTC 2026","TestPOST","POST","",""
"","426","test order db create backup","tests_api","Wed Jan 21 02:08:48 UTC 2026","failed","Wed Jan 21 02:08:49 UTC 2026","TestBackup","Test Backup","",""
"","447","GET tos.","tests_api","Wed Jan 21 02:10:15 UTC 2026","passed","Wed Jan 21 02:10:16 UTC 2026","TestGET","GET","",""
"","657","test_buttons_are_clickable","tests_ui","Wed Jan 21 02:10:33 UTC 2026","passed","Wed Jan 21 02:10:33 UTC 2026","TestLoginPage","Test Login Page.","",""
"","612","GET qstatus.","tests_api","Wed Jan 21 02:10:18 UTC 2026","passed","Wed Jan 21 02:10:19 UTC 2026","TestGET","GET","",""
"","429","POST db_create_with_wrong_env.","tests_api","Wed Jan 21 02:08:36 UTC 2026","failed","Wed Jan 21 02:08:37 UTC 2026","TestPOST","POST","",""
"","3685","Checking the JDBC connection string signature","tests_ui","Wed Jan 21 02:10:59 UTC 2026","passed","Wed Jan 21 02:11:03 UTC 2026","TestProfilePage","Test Profile Page.","",""
"","1235","Checking the opening of the statistics page","tests_ui","Wed Jan 21 02:10:37 UTC 2026","passed","Wed Jan 21 02:10:39 UTC 2026","TestProfilePage","Test Profile Page.","",""
"","1","POST get token and other params.","tests_api","Wed Jan 21 02:08:25 UTC 2026","passed","Wed Jan 21 02:08:25 UTC 2026","TestPOST","POST","",""
"","421","POST db_create_with_wrong_region.","tests_api","Wed Jan 21 02:08:37 UTC 2026","failed","Wed Jan 21 02:08:37 UTC 2026","TestPOST","POST","",""
"","417","GET probe.","tests_api","Wed Jan 21 02:10:18 UTC 2026","passed","Wed Jan 21 02:10:18 UTC 2026","TestGET","GET","",""
"","855","POST change_password","tests_api","Wed Jan 21 02:08:39 UTC 2026","passed","Wed Jan 21 02:08:40 UTC 2026","TestPOST","POST","",""
"","432","POST create_docker_container","tests_api","Wed Jan 21 02:08:38 UTC 2026","passed","Wed Jan 21 02:08:38 UTC 2026","TestPOST","POST","",""
"","450","POST login","tests_api","Wed Jan 21 02:08:28 UTC 2026","passed","Wed Jan 21 02:08:29 UTC 2026","TestPOST","POST","",""
"","423","test order db create backup non-belonging db","tests_api","Wed Jan 21 02:08:52 UTC 2026","failed","Wed Jan 21 02:08:53 UTC 2026","TestBackup","Test Backup","",""
"","8682","Creating a mysql8 database with DB hosts region CIS","tests_ui","Wed Jan 21 02:10:42 UTC 2026","broken","Wed Jan 21 02:10:51 UTC 2026","TestProfilePage","Test Profile Page.","",""
"","427","POST registration email is taken for bg-bg","tests_api","Wed Jan 21 02:08:28 UTC 2026","passed","Wed Jan 21 02:08:28 UTC 2026","TestPOST","POST","",""
"","6298","test_clipboard_uuid_docker","tests_ui","Wed Jan 21 02:11:04 UTC 2026","broken","Wed Jan 21 02:11:10 UTC 2026","TestProfilePage","Test Profile Page.","",""
"","579","POST db_list","tests_api","Wed Jan 21 02:08:57 UTC 2026","passed","Wed Jan 21 02:08:58 UTC 2026","TestPOST","smoke_databases","",""
"","1823","Deleting a DB with results check in the Account Dashboard table","tests_ui","Wed Jan 21 02:10:52 UTC 2026","broken","Wed Jan 21 02:10:53 UTC 2026","TestProfilePage","Test Profile Page.","",""
"","1327","POST logout with wrong logout token","tests_api","Wed Jan 21 02:08:33 UTC 2026","passed","Wed Jan 21 02:08:34 UTC 2026","TestPOST","POST","",""
"","416","POST is logged","tests_api","Wed Jan 21 02:08:29 UTC 2026","passed","Wed Jan 21 02:08:29 UTC 2026","TestPOST","POST","",""
"","444","GET list db_versions.","tests_api","Wed Jan 21 02:10:16 UTC 2026","passed","Wed Jan 21 02:10:16 UTC 2026","TestGET","GET","",""
"","1382","Capacity_db","tests_api","Wed Jan 21 02:08:20 UTC 2026","broken","Wed Jan 21 02:08:21 UTC 2026","TestFull","Test Connection DB","",""
"","570","POST db_list","tests_api","Wed Jan 21 02:08:37 UTC 2026","passed","Wed Jan 21 02:08:38 UTC 2026","TestPOST","POST","",""
"","847","POST db_create","tests_api","Wed Jan 21 02:08:54 UTC 2026","failed","Wed Jan 21 02:08:55 UTC 2026","TestPOST","smoke_databases","",""
"","570","POST delete_db","tests_api","Wed Jan 21 02:08:46 UTC 2026","skipped","Wed Jan 21 02:08:47 UTC 2026","TestPOST","POST","",""
"","434","POST checking ports_len negative symbols","tests_api","Wed Jan 21 02:08:44 UTC 2026","passed","Wed Jan 21 02:08:44 UTC 2026","TestPOST","POST","",""
"","446","POST checking ports_len negative range","tests_api","Wed Jan 21 02:08:43 UTC 2026","passed","Wed Jan 21 02:08:43 UTC 2026","TestPOST","POST","",""
"","448","GET list list_dbtypes.","tests_api","Wed Jan 21 02:10:16 UTC 2026","passed","Wed Jan 21 02:10:16 UTC 2026","TestGET","GET","",""
"","446","GET list list_dbenvs.","tests_api","Wed Jan 21 02:10:16 UTC 2026","passed","Wed Jan 21 02:10:17 UTC 2026","TestGET","GET","",""
"","447","test order db create backup with wrong uuid","tests_api","Wed Jan 21 02:08:50 UTC 2026","failed","Wed Jan 21 02:08:50 UTC 2026","TestBackup","Test Backup","",""
"","0","Getting an authorization token","tests_ui","Wed Jan 21 02:10:35 UTC 2026","passed","Wed Jan 21 02:10:35 UTC 2026","TestProfilePage","Test Profile Page.","",""
"","413","POST registration email is taken for unsupported languages","tests_api","Wed Jan 21 02:08:28 UTC 2026","passed","Wed Jan 21 02:08:28 UTC 2026","TestPOST","POST","",""
"","16009","POST db_list_with_filter","tests_api","Wed Jan 21 02:08:58 UTC 2026","passed","Wed Jan 21 02:09:14 UTC 2026","TestPOST","smoke_databases","",""
"","441","test order db create backup with wrong token","tests_api","Wed Jan 21 02:08:49 UTC 2026","passed","Wed Jan 21 02:08:50 UTC 2026","TestBackup","Test Backup","",""
"","744","test_login","tests_ui","Wed Jan 21 02:10:34 UTC 2026","passed","Wed Jan 21 02:10:34 UTC 2026","TestLoginPage","Test Login Page.","",""
"","0","POST get token and other params.","tests_api","Wed Jan 21 02:08:53 UTC 2026","passed","Wed Jan 21 02:08:53 UTC 2026","TestStaticWebPages","Test Static webpages","",""
"","442","GET tos.","tests_api","Wed Jan 21 02:08:22 UTC 2026","passed","Wed Jan 21 02:08:22 UTC 2026","TestGET","GET","",""
"","447","POST registration Bulgaria language not agree.","tests_api","Wed Jan 21 02:08:27 UTC 2026","passed","Wed Jan 21 02:08:27 UTC 2026","TestPOST","POST","",""
"","1298","Checking the ""Static Sites"" table header","tests_ui","Wed Jan 21 02:10:40 UTC 2026","passed","Wed Jan 21 02:10:41 UTC 2026","TestProfilePage","Test Profile Page.","",""
"","641","POST create_docker_container_without_token","tests_api","Wed Jan 21 02:08:45 UTC 2026","passed","Wed Jan 21 02:08:45 UTC 2026","TestPOST","POST","",""
"","1309","Checking the uniqueness of ID elements on the profile page","tests_ui","Wed Jan 21 02:10:35 UTC 2026","passed","Wed Jan 21 02:10:37 UTC 2026","TestProfilePage","Test Profile Page.","",""
"","409","GET bad_request.","tests_api","Wed Jan 21 02:08:24 UTC 2026","passed","Wed Jan 21 02:08:25 UTC 2026","TestGET","GET","",""
"","1154","Complex","tests_api","Wed Jan 21 02:08:19 UTC 2026","failed","Wed Jan 21 02:08:20 UTC 2026","TestFull","Test Connection DB","",""
"","0","POST get token and other params.","tests_api","Wed Jan 21 02:08:54 UTC 2026","passed","Wed Jan 21 02:08:54 UTC 2026","TestPOST","smoke_databases","",""
"","446","GET list db_versions.","tests_api","Wed Jan 21 02:08:23 UTC 2026","passed","Wed Jan 21 02:08:23 UTC 2026","TestGET","GET","",""
"","431","POST delete_container","tests_api","Wed Jan 21 02:08:45 UTC 2026","broken","Wed Jan 21 02:08:46 UTC 2026","TestPOST","POST","",""
"","3148","test_links","tests_ui","Wed Jan 21 02:10:27 UTC 2026","passed","Wed Jan 21 02:10:30 UTC 2026","TestMainPage","Test Main Page.","",""
"","420","POST db_create_with_wrong_db_type.","tests_api","Wed Jan 21 02:08:35 UTC 2026","failed","Wed Jan 21 02:08:36 UTC 2026","TestPOST","POST","",""
"","444","POST change_password_with_wrong_data","tests_api","Wed Jan 21 02:08:40 UTC 2026","passed","Wed Jan 21 02:08:40 UTC 2026","TestPOST","POST","",""
