"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","POST db_create","tests_api","Sun Nov 09 01:56:49 UTC 2025","broken","Sun Nov 09 01:56:49 UTC 2025","TestPOST","smoke_databases","",""
"","338","POST is logged","tests_api","Sun Nov 09 01:56:34 UTC 2025","failed","Sun Nov 09 01:56:35 UTC 2025","TestPOST","POST","",""
"","347","GET list list_dbtypes.","tests_api","Sun Nov 09 01:56:28 UTC 2025","failed","Sun Nov 09 01:56:29 UTC 2025","TestGET","GET","",""
"","6099","Deleting a DB with results check in the Account Dashboard table","tests_ui","Sun Nov 09 01:58:56 UTC 2025","broken","Sun Nov 09 01:59:02 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","0","Get token.","tests_api","Sun Nov 09 01:58:07 UTC 2025","broken","Sun Nov 09 01:58:07 UTC 2025","TestGET","GET","",""
"","330","POST db_create_with_wrong_region.","tests_api","Sun Nov 09 01:56:51 UTC 2025","failed","Sun Nov 09 01:56:51 UTC 2025","TestPOST","smoke_databases","",""
"","0","test_clipboard_uuid_docker","tests_ui","Sun Nov 09 01:59:02 UTC 2025","broken","Sun Nov 09 01:59:02 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","323","POST db_create_with_wrong_db_type.","tests_api","Sun Nov 09 01:56:50 UTC 2025","failed","Sun Nov 09 01:56:50 UTC 2025","TestPOST","smoke_databases","",""
"","0","POST db_create","tests_api","Sun Nov 09 01:56:37 UTC 2025","broken","Sun Nov 09 01:56:37 UTC 2025","TestPOST","POST","",""
"","901","test_main_button","tests_ui","Sun Nov 09 01:58:29 UTC 2025","passed","Sun Nov 09 01:58:30 UTC 2025","TestMainPage","Test Main Page.","",""
"","346","POST db_create_with_wrong_db_type.","tests_api","Sun Nov 09 01:56:37 UTC 2025","failed","Sun Nov 09 01:56:38 UTC 2025","TestPOST","POST","",""
"","784","Complex","tests_api","Sun Nov 09 01:56:26 UTC 2025","failed","Sun Nov 09 01:56:27 UTC 2025","TestFull","Test Connection DB","",""
"","0","POST get token and other params.","tests_api","Sun Nov 09 01:56:48 UTC 2025","broken","Sun Nov 09 01:56:48 UTC 2025","TestStaticWebPages","Test Static webpages","",""
"","335","POST db_create_with_wrong_env.","tests_api","Sun Nov 09 01:56:38 UTC 2025","failed","Sun Nov 09 01:56:39 UTC 2025","TestPOST","POST","",""
"","336","POST checking ports_len positive","tests_api","Sun Nov 09 01:56:42 UTC 2025","failed","Sun Nov 09 01:56:42 UTC 2025","TestPOST","POST","",""
"","337","POST registration for English language.","tests_api","Sun Nov 09 01:56:31 UTC 2025","failed","Sun Nov 09 01:56:32 UTC 2025","TestPOST","POST","",""
"","0","test order db create backup with wrong uuid","tests_api","Sun Nov 09 01:56:47 UTC 2025","failed","Sun Nov 09 01:56:47 UTC 2025","TestBackup","Test Backup","",""
"","0","Getting an authorization token","tests_ui","Sun Nov 09 01:58:34 UTC 2025","broken","Sun Nov 09 01:58:34 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","346","GET list list_regions.","tests_api","Sun Nov 09 01:58:09 UTC 2025","failed","Sun Nov 09 01:58:10 UTC 2025","TestGET","GET","",""
"","0","POST logout with wrong logout token","tests_api","Sun Nov 09 01:56:36 UTC 2025","broken","Sun Nov 09 01:56:36 UTC 2025","TestPOST","POST","",""
"","0","test order db create backup","tests_api","Sun Nov 09 01:56:46 UTC 2025","failed","Sun Nov 09 01:56:46 UTC 2025","TestBackup","Test Backup","",""
"","326","POST create_docker_container_without_token","tests_api","Sun Nov 09 01:56:43 UTC 2025","failed","Sun Nov 09 01:56:44 UTC 2025","TestPOST","POST","",""
"","0","POST delete_all_created_db","tests_api","Sun Nov 09 01:56:45 UTC 2025","skipped","Sun Nov 09 01:56:45 UTC 2025","TestPOST","POST","",""
"","340","GET list db_versions.","tests_api","Sun Nov 09 01:56:29 UTC 2025","failed","Sun Nov 09 01:56:29 UTC 2025","TestGET","GET","",""
"","5098","Checking the ""Static Sites"" table header","tests_ui","Sun Nov 09 01:58:43 UTC 2025","broken","Sun Nov 09 01:58:48 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","575","test_buttons_are_clickable","tests_ui","Sun Nov 09 01:58:32 UTC 2025","passed","Sun Nov 09 01:58:32 UTC 2025","TestLoginPage","Test Login Page.","",""
"","337","GET tos.","tests_api","Sun Nov 09 01:58:08 UTC 2025","failed","Sun Nov 09 01:58:08 UTC 2025","TestGET","GET","",""
"","345","GET qstatus.","tests_api","Sun Nov 09 01:58:11 UTC 2025","failed","Sun Nov 09 01:58:11 UTC 2025","TestGET","GET","",""
"","2545","test_links","tests_ui","Sun Nov 09 01:58:27 UTC 2025","passed","Sun Nov 09 01:58:29 UTC 2025","TestMainPage","Test Main Page.","",""
"","768","test_ids_is_not_repeated_on_login_page","tests_ui","Sun Nov 09 01:58:31 UTC 2025","passed","Sun Nov 09 01:58:31 UTC 2025","TestLoginPage","Test Login Page.","",""
"","0","Get token.","tests_api","Sun Nov 09 01:56:25 UTC 2025","broken","Sun Nov 09 01:56:25 UTC 2025","TestFull","Test Connection DB","",""
"","320","POST check static webpages without toke.","tests_api","Sun Nov 09 01:56:48 UTC 2025","failed","Sun Nov 09 01:56:49 UTC 2025","TestStaticWebPages","Test Static webpages","",""
"","427","POST registration for English language not agree.","tests_api","Sun Nov 09 01:56:32 UTC 2025","failed","Sun Nov 09 01:56:32 UTC 2025","TestPOST","POST","",""
"","0","Checking the copy of the database UUID","tests_ui","Sun Nov 09 01:59:02 UTC 2025","broken","Sun Nov 09 01:59:02 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","323","POST check profile","tests_api","Sun Nov 09 01:56:31 UTC 2025","failed","Sun Nov 09 01:56:31 UTC 2025","TestPOST","POST","",""
"","351","POST create_docker_container","tests_api","Sun Nov 09 01:56:39 UTC 2025","failed","Sun Nov 09 01:56:40 UTC 2025","TestPOST","POST","",""
"","0","Get token.","tests_api","Sun Nov 09 01:56:27 UTC 2025","broken","Sun Nov 09 01:56:27 UTC 2025","TestGET","GET","",""
"","333","POST registration Bulgaria language not agree.","tests_api","Sun Nov 09 01:56:33 UTC 2025","failed","Sun Nov 09 01:56:33 UTC 2025","TestPOST","POST","",""
