"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","887","test_ids_is_not_repeated_on_main_page","tests_ui","Sun Dec 07 02:08:30 UTC 2025","passed","Sun Dec 07 02:08:31 UTC 2025","TestMainPage","Test Main Page.","",""
"","358","POST db_create_with_wrong_region.","tests_api","Sun Dec 07 02:06:46 UTC 2025","failed","Sun Dec 07 02:06:47 UTC 2025","TestPOST","POST","",""
"","357","POST db_create_with_wrong_region.","tests_api","Sun Dec 07 02:07:03 UTC 2025","failed","Sun Dec 07 02:07:03 UTC 2025","TestPOST","smoke_databases","",""
"","1562","Deleting a DB with results check in the Account Dashboard table","tests_ui","Sun Dec 07 02:08:53 UTC 2025","broken","Sun Dec 07 02:08:55 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","60848","POST delete_db","tests_api","Sun Dec 07 02:07:19 UTC 2025","passed","Sun Dec 07 02:08:20 UTC 2025","TestPOST","smoke_databases","",""
"","372","POST checking ports_len negative len","tests_api","Sun Dec 07 02:06:52 UTC 2025","passed","Sun Dec 07 02:06:52 UTC 2025","TestPOST","POST","",""
"","650","test_login","tests_ui","Sun Dec 07 02:08:37 UTC 2025","passed","Sun Dec 07 02:08:38 UTC 2025","TestLoginPage","Test Login Page.","",""
"","363","test order db create backup","tests_api","Sun Dec 07 02:06:56 UTC 2025","failed","Sun Dec 07 02:06:56 UTC 2025","TestBackup","Test Backup","",""
"","15821","POST db_list_with_filter","tests_api","Sun Dec 07 02:07:04 UTC 2025","passed","Sun Dec 07 02:07:19 UTC 2025","TestPOST","smoke_databases","",""
"","360","POST registration for English language.","tests_api","Sun Dec 07 02:06:37 UTC 2025","passed","Sun Dec 07 02:06:37 UTC 2025","TestPOST","POST","",""
"","468","POST db_list","tests_api","Sun Dec 07 02:06:47 UTC 2025","passed","Sun Dec 07 02:06:47 UTC 2025","TestPOST","POST","",""
