"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2491","Checking the copy of the database UUID","tests_ui","Mon Nov 24 02:04:16 UTC 2025","passed","Mon Nov 24 02:04:19 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","317","POST change_password_without_token","tests_api","Mon Nov 24 02:02:05 UTC 2025","passed","Mon Nov 24 02:02:05 UTC 2025","TestPOST","POST","",""
"","317","POST is_logged_with_wrong_token","tests_api","Mon Nov 24 02:01:57 UTC 2025","passed","Mon Nov 24 02:01:58 UTC 2025","TestPOST","POST","",""
"","316","POST registration email is taken for en-us","tests_api","Mon Nov 24 02:01:56 UTC 2025","passed","Mon Nov 24 02:01:56 UTC 2025","TestPOST","POST","",""
"","313","GET list db_versions.","tests_api","Mon Nov 24 02:03:35 UTC 2025","passed","Mon Nov 24 02:03:36 UTC 2025","TestGET","GET","",""
"","2931","Checking the JDBC connection string signature","tests_ui","Mon Nov 24 02:04:20 UTC 2025","passed","Mon Nov 24 02:04:23 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","316","GET list list_regions.","tests_api","Mon Nov 24 02:03:36 UTC 2025","passed","Mon Nov 24 02:03:36 UTC 2025","TestGET","GET","",""
"","1","Get token.","tests_api","Mon Nov 24 02:01:09 UTC 2025","passed","Mon Nov 24 02:01:09 UTC 2025","TestFull","Test Connection DB","",""
"","837","test_main_button","tests_ui","Mon Nov 24 02:03:53 UTC 2025","passed","Mon Nov 24 02:03:54 UTC 2025","TestMainPage","Test Main Page.","",""
"","307","POST create_docker_container","tests_api","Mon Nov 24 02:02:03 UTC 2025","passed","Mon Nov 24 02:02:04 UTC 2025","TestPOST","POST","",""
"","322","GET list list_dbtypes.","tests_api","Mon Nov 24 02:01:52 UTC 2025","passed","Mon Nov 24 02:01:52 UTC 2025","TestGET","GET","",""
"","276","POST check static webpages without toke.","tests_api","Mon Nov 24 02:02:15 UTC 2025","failed","Mon Nov 24 02:02:15 UTC 2025","TestStaticWebPages","Test Static webpages","",""
"","537","test_buttons_are_clickable","tests_ui","Mon Nov 24 02:03:55 UTC 2025","passed","Mon Nov 24 02:03:55 UTC 2025","TestLoginPage","Test Login Page.","",""
"","304","POST db_create_with_wrong_env.","tests_api","Mon Nov 24 02:02:17 UTC 2025","passed","Mon Nov 24 02:02:17 UTC 2025","TestPOST","smoke_databases","",""
"","391","POST db_list","tests_api","Mon Nov 24 02:02:03 UTC 2025","passed","Mon Nov 24 02:02:03 UTC 2025","TestPOST","POST","",""
"","0","Get token.","tests_api","Mon Nov 24 02:03:35 UTC 2025","passed","Mon Nov 24 02:03:35 UTC 2025","TestGET","GET","",""
"","333","POST db_create_with_wrong_db_type.","tests_api","Mon Nov 24 02:02:02 UTC 2025","passed","Mon Nov 24 02:02:02 UTC 2025","TestPOST","POST","",""
"","308","GET list list_dbtypes.","tests_api","Mon Nov 24 02:03:35 UTC 2025","passed","Mon Nov 24 02:03:35 UTC 2025","TestGET","GET","",""
"","399","POST db_list","tests_api","Mon Nov 24 02:02:18 UTC 2025","passed","Mon Nov 24 02:02:18 UTC 2025","TestPOST","smoke_databases","",""
"","320","GET list list_regions.","tests_api","Mon Nov 24 02:01:53 UTC 2025","passed","Mon Nov 24 02:01:53 UTC 2025","TestGET","GET","",""
