"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","747","POST create_docker_container_without_token","tests_api","Tue Nov 11 01:54:41 UTC 2025","passed","Tue Nov 11 01:54:42 UTC 2025","TestPOST","POST","",""
"","356","POST db_create_with_wrong_env.","tests_api","Tue Nov 11 01:54:51 UTC 2025","failed","Tue Nov 11 01:54:51 UTC 2025","TestPOST","smoke_databases","",""
"","361","test order db create backup with wrong token","tests_api","Tue Nov 11 01:54:45 UTC 2025","passed","Tue Nov 11 01:54:46 UTC 2025","TestBackup","Test Backup","",""
"","364","GET list list_dbenvs.","tests_api","Tue Nov 11 01:54:23 UTC 2025","passed","Tue Nov 11 01:54:23 UTC 2025","TestGET","GET","",""
"","1525","POST create_docker_container","tests_api","Tue Nov 11 01:54:37 UTC 2025","failed","Tue Nov 11 01:54:39 UTC 2025","TestPOST","POST","",""
"","353","POST db_create_with_wrong_db_version.","tests_api","Tue Nov 11 01:54:33 UTC 2025","failed","Tue Nov 11 01:54:34 UTC 2025","TestPOST","POST","",""
"","467","POST registration email is taken for unsupported languages","tests_api","Tue Nov 11 01:54:27 UTC 2025","passed","Tue Nov 11 01:54:27 UTC 2025","TestPOST","POST","",""
"","362","GET list list_dbtypes.","tests_api","Tue Nov 11 01:54:22 UTC 2025","passed","Tue Nov 11 01:54:22 UTC 2025","TestGET","GET","",""
"","360","POST checking ports_len negative symbols","tests_api","Tue Nov 11 01:54:41 UTC 2025","passed","Tue Nov 11 01:54:41 UTC 2025","TestPOST","POST","",""
"","0","Get token.","tests_api","Tue Nov 11 01:54:21 UTC 2025","passed","Tue Nov 11 01:54:21 UTC 2025","TestGET","GET","",""
"","2513","test_links","tests_ui","Tue Nov 11 01:56:14 UTC 2025","passed","Tue Nov 11 01:56:17 UTC 2025","TestMainPage","Test Main Page.","",""
"","15823","POST db_list_with_filter","tests_api","Tue Nov 11 01:54:52 UTC 2025","passed","Tue Nov 11 01:55:08 UTC 2025","TestPOST","smoke_databases","",""
"","539","POST db_list_with_filter","tests_api","Tue Nov 11 01:54:35 UTC 2025","skipped","Tue Nov 11 01:54:36 UTC 2025","TestPOST","POST","",""
"","656","test_login","tests_ui","Tue Nov 11 01:56:20 UTC 2025","passed","Tue Nov 11 01:56:21 UTC 2025","TestLoginPage","Test Login Page.","",""
"","361","POST db_create_with_wrong_region.","tests_api","Tue Nov 11 01:54:34 UTC 2025","failed","Tue Nov 11 01:54:35 UTC 2025","TestPOST","POST","",""
"","1","Get token.","tests_api","Tue Nov 11 01:54:19 UTC 2025","passed","Tue Nov 11 01:54:19 UTC 2025","TestFull","Test Connection DB","",""
"","366","POST create_docker_container","tests_api","Tue Nov 11 01:54:35 UTC 2025","passed","Tue Nov 11 01:54:35 UTC 2025","TestPOST","POST","",""
"","507","GET qstatus.","tests_api","Tue Nov 11 01:56:12 UTC 2025","passed","Tue Nov 11 01:56:12 UTC 2025","TestGET","GET","",""
"","349","POST registration email is taken for en-us","tests_api","Tue Nov 11 01:54:26 UTC 2025","passed","Tue Nov 11 01:54:26 UTC 2025","TestPOST","POST","",""
"","353","POST db_create_with_wrong_db_type.","tests_api","Tue Nov 11 01:54:33 UTC 2025","failed","Tue Nov 11 01:54:33 UTC 2025","TestPOST","POST","",""
"","347","POST checking ports_len negative len","tests_api","Tue Nov 11 01:54:40 UTC 2025","passed","Tue Nov 11 01:54:41 UTC 2025","TestPOST","POST","",""
"","379","POST db_create_with_wrong_db_version.","tests_api","Tue Nov 11 01:54:51 UTC 2025","failed","Tue Nov 11 01:54:51 UTC 2025","TestPOST","smoke_databases","",""
"","361","POST db_create_with_wrong_env.","tests_api","Tue Nov 11 01:54:34 UTC 2025","failed","Tue Nov 11 01:54:34 UTC 2025","TestPOST","POST","",""
"","362","GET list list_regions.","tests_api","Tue Nov 11 01:56:11 UTC 2025","passed","Tue Nov 11 01:56:11 UTC 2025","TestGET","GET","",""
"","782","test_main_button","tests_ui","Tue Nov 11 01:56:17 UTC 2025","passed","Tue Nov 11 01:56:18 UTC 2025","TestMainPage","Test Main Page.","",""
"","635","test_ids_is_not_repeated_on_main_page","tests_ui","Tue Nov 11 01:56:13 UTC 2025","passed","Tue Nov 11 01:56:14 UTC 2025","TestMainPage","Test Main Page.","",""
"","450","POST delete_db","tests_api","Tue Nov 11 01:54:43 UTC 2025","skipped","Tue Nov 11 01:54:43 UTC 2025","TestPOST","POST","",""
"","1184","POST login/is_logged/logout","tests_api","Tue Nov 11 01:54:29 UTC 2025","passed","Tue Nov 11 01:54:31 UTC 2025","TestPOST","POST","",""
"","60826","POST delete_db","tests_api","Tue Nov 11 01:55:08 UTC 2025","failed","Tue Nov 11 01:56:09 UTC 2025","TestPOST","smoke_databases","",""
"","0","POST get token and other params.","tests_api","Tue Nov 11 01:54:49 UTC 2025","passed","Tue Nov 11 01:54:49 UTC 2025","TestPOST","smoke_databases","",""
"","364","POST create_docker_container_without_token","tests_api","Tue Nov 11 01:54:41 UTC 2025","passed","Tue Nov 11 01:54:41 UTC 2025","TestPOST","POST","",""
"","6150","test_clipboard_uuid_docker","tests_ui","Tue Nov 11 01:56:47 UTC 2025","broken","Tue Nov 11 01:56:53 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","722","POST change_password","tests_api","Tue Nov 11 01:54:36 UTC 2025","passed","Tue Nov 11 01:54:37 UTC 2025","TestPOST","POST","",""
"","340","POST check static webpages without toke.","tests_api","Tue Nov 11 01:54:49 UTC 2025","failed","Tue Nov 11 01:54:49 UTC 2025","TestStaticWebPages","Test Static webpages","",""
"","375","test order db create backup","tests_api","Tue Nov 11 01:54:44 UTC 2025","failed","Tue Nov 11 01:54:45 UTC 2025","TestBackup","Test Backup","",""
"","335","GET bad_request.","tests_api","Tue Nov 11 01:56:11 UTC 2025","passed","Tue Nov 11 01:56:11 UTC 2025","TestGET","GET","",""
"","1","Getting an authorization token","tests_ui","Tue Nov 11 01:56:21 UTC 2025","passed","Tue Nov 11 01:56:21 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","360","POST login","tests_api","Tue Nov 11 01:54:27 UTC 2025","passed","Tue Nov 11 01:54:28 UTC 2025","TestPOST","POST","",""
"","357","GET bad_request.","tests_api","Tue Nov 11 01:54:23 UTC 2025","passed","Tue Nov 11 01:54:24 UTC 2025","TestGET","GET","",""
"","457","POST delete_all_created_db","tests_api","Tue Nov 11 01:54:44 UTC 2025","skipped","Tue Nov 11 01:54:44 UTC 2025","TestPOST","POST","",""
"","1176","Checking the ""Static Sites"" table header","tests_ui","Tue Nov 11 01:56:26 UTC 2025","passed","Tue Nov 11 01:56:27 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","357","GET list db_versions.","tests_api","Tue Nov 11 01:56:10 UTC 2025","passed","Tue Nov 11 01:56:10 UTC 2025","TestGET","GET","",""
"","1640","Deleting a DB with results check in the Account Dashboard table","tests_ui","Tue Nov 11 01:56:37 UTC 2025","broken","Tue Nov 11 01:56:38 UTC 2025","TestProfilePage","Test Profile Page.","",""
"","359","GET list list_dbenvs.","tests_api","Tue Nov 11 01:56:10 UTC 2025","passed","Tue Nov 11 01:56:11 UTC 2025","TestGET","GET","",""
"","0","POST get token and other params.","tests_api","Tue Nov 11 01:54:24 UTC 2025","passed","Tue Nov 11 01:54:24 UTC 2025","TestPOST","POST","",""
"","428","POST db_list","tests_api","Tue Nov 11 01:54:52 UTC 2025","passed","Tue Nov 11 01:54:52 UTC 2025","TestPOST","smoke_databases","",""
"","0","POST get token and other params.","tests_api","Tue Nov 11 01:54:49 UTC 2025","passed","Tue Nov 11 01:54:49 UTC 2025","TestStaticWebPages","Test Static webpages","",""
"","360","test order db create backup without uuid","tests_api","Tue Nov 11 01:54:47 UTC 2025","passed","Tue Nov 11 01:54:47 UTC 2025","TestBackup","Test Backup","",""
"","814","POST checking ports_len positive","tests_api","Tue Nov 11 01:54:39 UTC 2025","failed","Tue Nov 11 01:54:40 UTC 2025","TestPOST","POST","",""
"","364","POST db_create_with_wrong_db_type.","tests_api","Tue Nov 11 01:54:50 UTC 2025","failed","Tue Nov 11 01:54:51 UTC 2025","TestPOST","smoke_databases","",""
"","368","test order db create backup with wrong uuid","tests_api","Tue Nov 11 01:54:46 UTC 2025","failed","Tue Nov 11 01:54:46 UTC 2025","TestBackup","Test Backup","",""
