"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","305","POST registration Bulgaria language not agree.","tests_api","Mon Feb 02 02:40:11 UTC 2026","passed","Mon Feb 02 02:40:12 UTC 2026","TestPOST","POST","",""
"","634","POST db_create","tests_api","Mon Feb 02 02:40:17 UTC 2026","failed","Mon Feb 02 02:40:18 UTC 2026","TestPOST","POST","",""
"","1031","test_login","tests_ui","Mon Feb 02 02:42:09 UTC 2026","passed","Mon Feb 02 02:42:10 UTC 2026","TestLoginPage","Test Login Page.","",""
"","1045","Capacity_db","tests_api","Mon Feb 02 02:40:06 UTC 2026","broken","Mon Feb 02 02:40:07 UTC 2026","TestFull","Test Connection DB","",""
"","307","POST change_password_without_token","tests_api","Mon Feb 02 02:40:21 UTC 2026","passed","Mon Feb 02 02:40:21 UTC 2026","TestPOST","POST","",""
"","627","POST db_create","tests_api","Mon Feb 02 02:40:32 UTC 2026","failed","Mon Feb 02 02:40:32 UTC 2026","TestPOST","smoke_databases","",""
"","2780","Checking the copy of the database UUID","tests_ui","Mon Feb 02 02:42:32 UTC 2026","passed","Mon Feb 02 02:42:34 UTC 2026","TestProfilePage","Test Profile Page.","",""
"","0","Get token.","tests_api","Mon Feb 02 02:41:51 UTC 2026","passed","Mon Feb 02 02:41:51 UTC 2026","TestGET","GET","",""
"","301","GET list list_dbenvs.","tests_api","Mon Feb 02 02:41:52 UTC 2026","passed","Mon Feb 02 02:41:52 UTC 2026","TestGET","GET","",""
"","317","POST db_create_with_wrong_db_type.","tests_api","Mon Feb 02 02:40:32 UTC 2026","failed","Mon Feb 02 02:40:33 UTC 2026","TestPOST","smoke_databases","",""
"","751","Complex","tests_api","Mon Feb 02 02:40:06 UTC 2026","failed","Mon Feb 02 02:40:06 UTC 2026","TestFull","Test Connection DB","",""
"","60717","POST delete_db","tests_api","Mon Feb 02 02:40:50 UTC 2026","failed","Mon Feb 02 02:41:50 UTC 2026","TestPOST","smoke_databases","",""
"","310","test order db create backup non-belonging db","tests_api","Mon Feb 02 02:40:30 UTC 2026","failed","Mon Feb 02 02:40:30 UTC 2026","TestBackup","Test Backup","",""
"","305","POST db_create_with_wrong_db_type.","tests_api","Mon Feb 02 02:40:18 UTC 2026","failed","Mon Feb 02 02:40:18 UTC 2026","TestPOST","POST","",""
"","920","test_ids_is_not_repeated_on_main_page","tests_ui","Mon Feb 02 02:42:03 UTC 2026","passed","Mon Feb 02 02:42:03 UTC 2026","TestMainPage","Test Main Page.","",""
"","522","test_buttons_are_clickable","tests_ui","Mon Feb 02 02:42:08 UTC 2026","passed","Mon Feb 02 02:42:09 UTC 2026","TestLoginPage","Test Login Page.","",""
"","310","GET list db_versions.","tests_api","Mon Feb 02 02:40:09 UTC 2026","passed","Mon Feb 02 02:40:09 UTC 2026","TestGET","GET","",""
"","308","POST db_create_with_wrong_region.","tests_api","Mon Feb 02 02:40:33 UTC 2026","failed","Mon Feb 02 02:40:34 UTC 2026","TestPOST","smoke_databases","",""
"","471","GET qstatus.","tests_api","Mon Feb 02 02:41:53 UTC 2026","passed","Mon Feb 02 02:41:53 UTC 2026","TestGET","GET","",""
