"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Getting an authorization token","tests_ui","Tue Jan 20 02:07:24 UTC 2026","passed","Tue Jan 20 02:07:24 UTC 2026","TestProfilePage","Test Profile Page.","",""
"","614","POST db_create","tests_api","Tue Jan 20 02:05:35 UTC 2026","failed","Tue Jan 20 02:05:35 UTC 2026","TestPOST","POST","",""
"","317","POST registration for English language.","tests_api","Tue Jan 20 02:05:28 UTC 2026","passed","Tue Jan 20 02:05:28 UTC 2026","TestPOST","POST","",""
"","1","POST get token and other params.","tests_api","Tue Jan 20 02:05:28 UTC 2026","passed","Tue Jan 20 02:05:28 UTC 2026","TestPOST","POST","",""
"","5984","test_clipboard_uuid_docker","tests_ui","Tue Jan 20 02:07:53 UTC 2026","broken","Tue Jan 20 02:07:59 UTC 2026","TestProfilePage","Test Profile Page.","",""
"","303","POST is_logged_with_wrong_token","tests_api","Tue Jan 20 02:05:31 UTC 2026","passed","Tue Jan 20 02:05:31 UTC 2026","TestPOST","POST","",""
"","307","test order db create backup without uuid","tests_api","Tue Jan 20 02:05:47 UTC 2026","passed","Tue Jan 20 02:05:47 UTC 2026","TestBackup","Test Backup","",""
"","304","POST checking ports_len negative len","tests_api","Tue Jan 20 02:05:41 UTC 2026","passed","Tue Jan 20 02:05:41 UTC 2026","TestPOST","POST","",""
"","0","POST get token and other params.","tests_api","Tue Jan 20 02:05:49 UTC 2026","passed","Tue Jan 20 02:05:49 UTC 2026","TestPOST","smoke_databases","",""
"","310","POST check profile","tests_api","Tue Jan 20 02:05:28 UTC 2026","passed","Tue Jan 20 02:05:28 UTC 2026","TestPOST","POST","",""
"","304","POST db_create_with_wrong_region.","tests_api","Tue Jan 20 02:05:51 UTC 2026","failed","Tue Jan 20 02:05:51 UTC 2026","TestPOST","smoke_databases","",""
"","934","Capacity_db","tests_api","Tue Jan 20 02:05:24 UTC 2026","broken","Tue Jan 20 02:05:25 UTC 2026","TestFull","Test Connection DB","",""
"","308","POST db_create_with_wrong_db_version.","tests_api","Tue Jan 20 02:05:36 UTC 2026","failed","Tue Jan 20 02:05:36 UTC 2026","TestPOST","POST","",""
"","968","Checking the ""Static Sites"" table header","tests_ui","Tue Jan 20 02:07:28 UTC 2026","passed","Tue Jan 20 02:07:29 UTC 2026","TestProfilePage","Test Profile Page.","",""
"","522","test_buttons_are_clickable","tests_ui","Tue Jan 20 02:07:22 UTC 2026","passed","Tue Jan 20 02:07:23 UTC 2026","TestLoginPage","Test Login Page.","",""
"","1","Get token.","tests_api","Tue Jan 20 02:05:25 UTC 2026","passed","Tue Jan 20 02:05:25 UTC 2026","TestGET","GET","",""
